GeneID,GrupoA_1,GrupoA_2,GrupoA_3,GrupoB_1,GrupoB_2,GrupoB_3,GrupoB_4
643136,438,486,696,1739,463,457,408
2058,3756,8876,3530,18793,6682,5197,6042
10380,978,1010,473,2312,1141,955,1782
55699,2035,4221,2795,10095,3164,3116,4660
25782,1349,2404,1761,9969,2732,2405,2684
4139,55,685,365,2687,667,646,1541
79762,22,0,113,48,849,2,437
54996,43,148,76,459,256,174,210
64757,58,190,121,257,155,73,373
3142,90,53,42,515,2,32,15
11221,761,204,180,348,144,286,359
79802,33,23,21,35,10,24,14
9015,329,116,206,435,187,170,177
100506161,40,42,29,45,68,41,98
375056,2123,2398,1200,6103,1457,1766,1478
64853,2575,2115,1192,4793,1336,1560,3707
148362,1304,2401,1361,5524,1198,1790,2405
84976,392,803,324,1550,176,462,249
55061,1380,292,26,137,1,200,70
824,6725,18910,19957,15322,3059,10530,8336
7159,1682,1739,2921,3989,1327,2546,2503
23219,1363,2137,2481,4053,1812,1843,1895
8560,2001,5386,4148,8066,1780,2910,2700
101927164,49,49,48,63,41,57,58
4931,747,983,801,1147,660,873,1149
29097,1286,1857,1909,3053,936,1234,2854
80232,8568,7415,7416,24376,3118,11522,6522
149111,3097,1535,5948,10118,452,676,680
3930,1399,1749,4063,5847,1733,2353,4304
55740,9196,22688,17530,26433,6921,11346,11271
6726,6092,7353,13810,15838,8955,6438,12630
2052,1716,2327,1507,2361,969,2447,2831
9725,462,1241,1541,1528,343,902,713
29920,1480,2266,4598,5505,1764,2545,3275
163859,898,936,1884,3410,971,970,1407
3020,5793,3286,8140,9821,4832,3581,7939
64746,2134,1724,2728,5570,1970,1674,2028
107985353,103,92,112,244,94,72,97
286826,483,347,586,909,714,397,957
142,4922,10777,13113,20292,8802,10541,12572
375057,17,14,14,8,0,60,16
3707,1209,1977,4000,12135,1201,2602,3031
5664,230,564,936,1219,254,564,451
56997,209,377,453,4710,430,296,328
8476,4382,6483,11500,19194,4418,4801,5254
339500,323,465,582,1350,343,658,447
116841,1064,1770,2665,2839,786,1300,1424
65094,383,464,583,355,185,314,503
375,11198,13629,21026,32478,9435,8467,14436
79169,367,619,893,934,365,440,575
128308,448,608,896,1406,487,386,932
2987,3606,3711,6997,5641,1965,2999,6898
57165,52,22,42,48,9,33,75
200205,149,251,548,468,117,254,212
84033,47,605,20,139,363,57,4
81559,544,734,627,921,460,384,519
51127,91,6,25,19,4,5,15
92815,110,1,140,74,109,2,48
149603,4402,5799,5689,7397,5473,3787,4307
58480,273,366,285,5744,1606,1455,1198
105373159,23,90,116,541,96,176,134
5867,690,981,1572,3267,677,1212,2293
126731,389,922,1962,4403,964,1792,2368
58,198,398,403,243,65,143,322
55746,1210,2182,3010,5443,1653,2012,2537
23456,267,639,1291,1700,700,596,935
27097,786,1128,1309,1889,620,666,930
9816,623,1347,1271,1602,659,786,736
2590,4735,18365,20208,29009,3448,4859,4950
79605,132,1331,328,358,132,57,442
22796,609,1063,1270,2646,1371,759,1610
183,322,116,447,22115,2090,212,1021
84886,1867,2042,2265,8279,587,167,3601
79573,266,977,866,1268,291,492,685
64801,408,837,841,1179,464,520,1082
375061,346,348,2,3,23,0,523
128061,508,396,655,1099,440,497,873
8443,2236,3670,3140,5784,1428,1857,4779
149371,351,520,671,1579,488,475,622
83932,610,670,1027,1361,592,612,873
54583,1135,2373,2187,7094,1002,2330,1851
100303453,424,393,570,907,273,702,585
7257,942,910,2290,3910,1324,1147,1526
27185,209,193,218,277,20,500,246
57568,1070,5457,3039,6345,2068,2614,4536
54627,54,187,328,586,118,97,494
84284,803,1915,2049,2786,744,1746,1567
80003,629,1592,1610,2350,286,1619,868
84451,61,37,348,31,23,27,20
101927765,27,45,40,80,61,48,64
388753,417,731,714,1080,617,385,1091
6894,395,884,899,1388,595,508,770
359948,3206,3029,2456,8679,3778,2288,3151
9804,4395,5064,7863,16291,5845,5630,6474
23029,1732,2023,1809,2956,1411,1343,2995
51742,1820,1774,2027,4991,1805,2052,2176
9453,1378,1616,2326,3474,1295,1615,2733
6905,866,1143,1442,2186,783,898,1305
148789,785,955,2076,2086,762,895,882
2786,59,55,1205,115,26,405,1713
1130,1425,1879,2528,5021,1305,1824,1553
4811,4869,5817,6505,15861,4497,844,3210
7107,250,1039,367,2183,442,1151,649
56605,111,301,457,548,351,234,197
128178,192,274,637,449,203,222,232
3964,1206,1413,1755,3825,1086,1029,1863
55127,1777,3396,2967,6319,1750,2074,2174
88,16,6,15,368,8,519,79
4548,976,2185,1915,5496,1265,1725,1734
100130331,490,1037,1425,1128,238,309,683
1131,91,3648,1531,3573,1325,17,12
56776,266,583,680,3958,71,1023,419
2271,1399,2704,4181,3924,2537,2237,3567
8564,161,106,216,244,8,56,181
23596,280,214,175,384,15,99,316
1122,1718,906,2585,818,830,679,377
9156,645,829,1324,1165,1005,471,1026
440738,4,10,80,160,12,8,4
200150,237,2428,3158,9,563,120,2008
731275,29,53,66,101,26,52,39
9859,2978,2632,4698,11778,2701,2935,2639
10806,925,1352,1980,3922,651,1374,1285
10000,1290,2534,2814,4936,611,1607,1826
10472,408,1209,2124,1453,272,1529,762
159,1700,1851,2805,2890,1174,1123,2205
51029,2516,2331,4675,7044,2164,2381,2693
116228,1633,3198,2630,6353,1220,4294,4071
3192,15964,25331,21961,38820,16971,18106,23317
84288,302,221,350,1478,528,366,906
55083,2108,4891,7763,2194,21,210,72
64754,457,651,600,1210,240,459,405
64216,568,442,774,954,403,316,636
163882,829,705,1087,1833,620,604,638
51097,1401,3207,3643,5780,2271,2430,3622
25909,1452,2437,3246,6268,2457,1874,2116
93474,232,147,274,269,165,164,302
79862,192,181,236,480,246,267,324
388759,6,16,39,25,5,2,53
7678,152,104,175,182,132,147,250
84838,974,2341,1948,4399,1211,1544,1735
107985115,16,42,38,97,22,73,67
80851,964,2136,2052,4103,805,1042,1148
79894,537,850,922,2297,719,670,789
55657,205,519,351,1058,341,437,239
267002,127,172,353,200,136,131,133
26751,471,822,945,1702,594,770,448
52,2463,2733,3646,2938,2808,2303,4202
129787,501,563,811,1096,451,643,837
7837,10996,70179,38955,5254,165,3778,2630
7260,669,1397,1387,1366,696,845,1582
51112,771,1974,1226,2558,922,1213,1412
55256,1912,3058,2932,1830,2644,2482,2816
246243,1779,2995,3989,3509,1798,2392,3282
100506054,268,299,493,729,272,417,659
6201,7250,11053,9116,8436,6661,5076,15986
6664,324,1721,2598,4619,34,4331,4428
129607,337,51,165,14,67,33,62
91543,812,13,84,9,24,20,46
9781,2172,991,2576,2741,1393,770,2733
3398,1267,3116,994,10008,2396,4084,2070
57498,2476,4874,4458,6856,1513,4443,4239
129642,919,2834,2720,3149,2111,1908,2891
8853,1270,2450,3812,3303,878,2207,1924
9270,2125,3713,3319,3870,1671,2340,5147
51692,1339,2526,2808,2202,1554,1512,3252
285148,1060,2586,3302,3336,1220,1594,3645
6868,1407,2560,4209,5988,901,1972,2081
10971,12940,21386,25640,24463,10561,14619,24371
9014,475,659,1063,1134,491,464,1247
29841,245,23,31,7,22,12,38
8462,329,5,204,385,89,3,675
192668,359,61,133,83,9,8,546
6241,3421,5738,11338,5601,3444,3435,6233
3241,2105,1604,5768,2197,729,828,2729
4953,8191,8302,18391,7120,7215,7192,31832
79954,1176,2166,2327,2150,1011,1343,2347
106479524,16,44,56,46,13,52,107
245973,1286,2856,5513,7531,1807,2632,2822
10130,5132,11892,19652,28188,6800,9822,11663
3754,43,95,253,2033,1803,3001,2781
130813,10,26,34,36,20,109,29
130814,642,1397,1702,1732,593,1263,1803
9475,2952,5849,8901,6476,2948,4068,5896
1876,390,549,718,1195,681,673,1405
9687,124,174,471,733,43,80,591
23175,1346,2618,6321,6670,1205,2564,1112
100506457,63,51,162,48,13,70,290
28951,8829,16295,27278,34701,13848,17875,18084
100506474,327,917,474,764,966,620,676
151354,74,144,2032,15447,1679,2373,380
51594,1165,3163,2418,4853,1333,1910,2009
1653,4229,5002,6285,7803,4163,4320,8475
81553,240,73,589,6869,1602,591,2716
7447,133,83,1293,2600,616,6,59
79677,1215,1493,1669,2149,1131,1548,2631
348654,480,676,968,770,504,617,949
100526794,162,329,415,306,189,203,256
57665,211,422,422,323,230,245,324
400945,7,12,10,25,7,23,15
130497,100,1143,326,83,46,439,285
130502,58,87,197,218,174,86,192
57539,691,1474,1642,1865,585,1506,1501
4148,1204,46,78,13,7,0,47
9741,5955,6216,10893,11438,5798,4171,4687
6382,6136,6608,9569,3249,1858,1417,2028
23369,2770,4149,8078,8802,4645,3953,4716
388,4110,6416,4528,28600,3158,2996,4031
64342,399,593,568,916,297,445,894
60526,689,910,1695,1452,1122,1153,1800
114818,57,505,351,3918,1218,1069,481
54454,383,371,975,1054,519,759,618
165324,1313,1774,2053,2384,1441,1863,4135
388931,234,325,942,668,136,193,447
80304,445,582,679,794,579,534,918
2281,460,557,704,465,447,285,1714
51639,2750,2439,2828,2220,1984,1475,6196
375190,105,300,195,333,100,272,497
9540,570,1600,904,640,121,1083,1566
375189,11,43,28,30,22,40,80
50618,813,1500,1221,2050,937,980,1109
8648,1243,2546,3278,5856,1657,3546,3040
391356,394,644,603,615,346,377,628
79172,1019,2171,1826,1924,723,1289,1716
109,640,3199,1545,2014,684,1037,1252
51277,111,189,311,459,181,227,224
729723,3,10,46,52,34,36,21
22979,152,2295,1255,8980,1211,2498,1312
1788,803,2023,2795,4373,1187,2193,1629
1838,687,492,545,621,273,384,655
55252,1368,2456,3053,4862,1275,1770,1678
3797,992,4850,4815,7790,900,4146,1877
10890,4345,8883,12364,11345,3950,7234,7083
150946,33,335,516,787,307,2171,1370
3030,3407,9585,7264,13383,5224,5817,8857
3032,1974,5047,5546,9681,2340,4050,4968
165082,10,12,25,12,3,20,14
85465,833,1858,2904,3699,1397,1955,1913
54978,779,1897,1770,2444,841,1646,1567
1058,417,613,731,597,459,390,1231
56896,94,1592,4384,9309,2840,7406,6743
22924,483,1192,877,3146,1103,945,1585
54867,2062,3460,2187,4237,1265,1389,1410
60509,2050,3869,3539,3613,1491,1842,3838
100128731,2727,3632,3219,2899,1383,1446,3928
11117,1875,490,217,12418,20,605,253
3795,29,222,258,113,153,159,341
10669,16,256,246,230,59,60,96
84696,154,247,240,226,149,134,213
10113,1171,1995,1756,1734,1055,1089,1564
8884,460,1787,1321,1638,707,1168,761
51374,1055,3601,4729,4682,1711,2185,4735
790,852,4311,3293,3831,2175,2699,1505
7349,28,9,22,37,65,14,2
4358,934,2195,2066,2951,633,1467,1705
2976,1330,2553,2794,3218,1243,1850,2886
100505624,106,208,228,263,98,162,248
8890,674,1862,1792,1472,674,1096,1229
9784,2493,6673,6606,6667,1942,3859,6988
130557,424,734,785,961,244,553,550
5496,3098,8753,6964,5925,3728,4018,6489
29959,3712,6284,7894,6338,4027,3705,5620
200634,12,22,28,21,12,15,14
26160,528,1229,887,1362,473,691,767
64838,648,2635,1586,1060,242,1217,1645
84226,46,164,144,57,10,91,62
84450,1486,2524,2407,2879,728,2100,1771
79635,90,262,228,128,83,150,150
11321,1683,4657,2140,2031,1258,1233,2390
9913,1002,2220,2765,2496,1065,1164,1565
22950,803,1840,1990,2228,928,893,1287
9553,1199,3365,4287,1978,1733,1246,3371
64080,32,39,94,92,22,32,65
9577,586,1586,1985,1528,581,825,1162
2355,2365,11812,7610,11956,348,1688,917
151056,100,64,396,51,14,72,51
112267877,25,35,58,36,22,34,109
5500,11768,13281,45711,26080,14743,16707,25665
245711,52,63,135,114,83,101,118
55006,344,484,721,621,439,482,741
23160,1962,2567,2792,2598,1630,1881,1985
79745,490,1097,1704,1947,532,568,586
238,70,702,268,9214,103,1328,776
51646,1517,2318,4071,2937,1581,1229,2433
81606,476,1880,7895,1774,158,900,261
253558,316,644,1225,1497,629,657,431
30845,808,993,1347,975,382,615,514
51072,916,1456,1447,1479,591,800,1503
84661,738,1106,1493,1197,969,699,1875
6683,554,1105,1653,2142,725,1170,965
55676,919,1292,2199,2101,762,955,1002
84272,1336,2018,2524,3007,1785,1805,2219
57448,2447,5133,5026,7224,3224,2961,3779
55622,682,991,1001,1162,623,560,965
4052,1508,2599,1039,5808,566,1057,1770
25780,46,38,243,6,5,15,17
25940,2164,2904,2480,3240,1919,1778,2737
51232,2094,34077,12569,6291,3431,8430,3205
9637,1841,4072,3261,5478,1058,5249,5099
5212,496,997,115,15,3,30,28
6801,1269,1889,2512,3837,1456,1516,3127
54497,481,1158,1371,2178,808,911,845
253635,804,1198,941,1896,1082,1173,2382
5610,6067,4870,7871,6670,2433,4680,4746
100505876,1214,2029,2157,3671,1531,1716,4454
10153,2468,3568,4189,3402,2666,2111,6164
55471,630,1120,2409,1947,716,659,1489
23683,2360,3780,10736,6742,1901,2054,4654
25797,38,8,24,27,30,3,76
10602,3889,5249,13973,7428,7886,377,6737
151393,288,351,233,187,82,74,123
1545,439,1001,305,159,25,20,2
64225,976,3736,3697,2201,1392,1077,1928
92906,1722,2147,2514,3086,1297,1914,2463
130589,89,150,253,428,212,122,403
6432,3945,4067,4600,6256,4407,2953,5441
79833,441,807,613,477,480,474,992
90957,698,1467,1594,1750,689,1091,1050
729967,563,715,745,766,296,487,1450
6654,1227,2404,3700,4045,1438,1736,2000
8491,924,1040,2398,2140,977,1048,1491
728730,86,81,159,100,92,76,421
130733,40,209,588,197,54,166,1573
80745,374,241,324,472,286,58,501
6546,306,806,517,881,50,214,87
91461,1611,59,112,32,65,9,193
27436,2010,2903,2402,2917,3412,2309,3242
9167,3149,3063,2439,2756,2383,1372,3246
57504,1330,1989,1945,1788,1030,988,1436
678,3201,2811,2251,3216,1874,2564,2381
63892,880,1862,1997,2169,893,1029,1584
130271,735,796,618,1089,1020,438,872
728819,0,81,72,58,32,35,60
51626,310,577,750,899,572,398,1185
10128,2222,5048,7479,6256,4418,4770,4761
5495,1105,1415,2998,2575,2014,1486,2243
6519,678,1467,2089,3515,1431,1597,971
9581,2189,4626,5732,9803,3745,4457,3179
79823,139,200,165,276,118,139,347
55133,867,916,1154,2029,569,1079,1062
5581,226,438,652,2344,303,380,527
2034,505,411,7741,42327,3105,945,8354
90423,101,161,275,318,92,118,221
23433,1297,1684,2365,9219,1365,2514,2603
5281,423,654,860,1817,541,808,1243
9419,470,499,1114,1162,476,491,938
9655,803,1356,1357,1753,889,777,987
100134259,3,14,19,17,1,6,12
90411,3789,6383,10489,8009,4008,3873,5716
57217,206,445,569,392,106,349,474
805,14544,21926,25013,19521,15086,12538,26297
618,891,2410,1995,623,299,797,1846
4436,1465,2051,2813,3269,2881,1863,4503
2956,2221,5001,5780,3582,4310,2547,4557
80204,1764,2399,3317,4966,2818,2806,4228
100506235,10,8,23,22,16,22,31
3344,459,632,1053,2488,1199,955,1418
129285,632,582,835,1166,328,692,1056
286749,139,285,263,277,86,101,452
11037,420,676,406,935,337,370,1214
51130,321,454,658,777,376,388,550
100302652,282,408,590,699,335,348,499
494143,191,156,218,122,120,142,403
27248,2055,2385,3753,4016,1791,1983,2829
10936,23,77,74,97,38,83,28
23198,2162,3137,3657,5671,1727,1634,5184
98,208,397,526,760,323,453,524
6711,9812,22992,21167,26781,9496,15371,15137
400954,1643,4321,4094,6417,1461,3663,3147
57142,8107,23722,14609,20015,6438,15065,15519
130162,183,225,298,429,181,298,175
6233,8025,11509,7264,7069,5287,4985,14595
4528,1562,2427,2557,2292,1398,1512,3336
344405,4,26,11,28,7,38,43
55704,4168,7781,8516,15028,4912,9747,8997
112942,1118,1551,1405,2099,1149,1325,2413
57223,2736,4168,4853,6279,2796,3686,3432
87178,1430,913,1741,2022,1164,1422,2218
2202,4002,15978,16222,4201,4,4576,229
7444,135,273,2886,548,291,242,2267
55120,282,301,1299,414,546,395,992
53335,18,6,105,25,65,121,189
64895,476,445,923,904,396,501,473
5966,368,321,600,650,259,234,347
150962,219,293,510,666,292,327,332
5194,523,1065,1201,1420,745,823,1112
84542,351,656,802,887,320,610,1418
339803,113,261,384,769,240,332,232
339804,119,171,572,536,479,288,580
130872,380,782,1068,1600,695,1094,606
9736,3293,7033,7386,11683,4269,5583,5673
7514,7421,10566,18460,16870,10419,8394,17887
84140,223,366,436,493,361,311,613
10575,5675,9010,11630,8135,5450,5264,11492
150684,822,1668,1751,1387,580,852,1685
10678,556,442,617,8621,2326,206,702
200728,77,168,228,236,47,97,151
23301,1728,4474,2772,17572,3569,2565,3512
100132215,484,972,1528,2588,427,599,733
5013,33,29,265,995,47,131,30
51057,192,208,286,341,122,188,215
4190,3569,6078,5686,7558,5025,3726,9128
7360,6545,4600,7239,11869,3426,3352,5565
51542,880,1435,2037,2772,1268,1014,1925
57162,1090,517,1476,1706,1496,965,1930
29094,473,503,1320,1183,1778,849,1604
101927402,11,28,36,43,24,35,32
54812,851,1122,1703,2063,1737,1124,1374
9792,1014,1587,1905,2312,1108,1128,1948
6509,774,1451,1047,993,405,551,1885
23177,439,1184,745,1674,525,1487,1008
5861,4464,6095,4023,9278,4202,5337,7505
10097,8021,12898,9259,21787,9103,9350,15235
200734,3126,5121,2613,7600,1528,3772,2792
4211,240,463,391,2918,447,1530,1466
54465,677,1072,976,1803,994,1386,1500
10438,444,472,487,868,432,385,1162
116143,384,676,368,964,378,437,742
56902,1208,1820,863,1346,939,1242,1945
5534,2204,2618,2375,5224,2644,2909,4143
25927,155,677,261,65,1,103,25
554251,70,70,71,163,42,46,115
200558,108,121,104,34,17,72,92
9938,78,225,138,0,23,197,367
84168,4068,11331,3155,7731,853,8475,1311
2673,2742,1813,1565,5432,2795,1897,2663
27247,861,1341,579,1078,600,796,2018
22848,1503,2937,1612,4542,1580,1924,2061
307,1299,2048,1269,999,767,814,445
64395,972,640,694,1429,824,560,1122
11017,1191,1846,1144,3223,1325,1478,3113
4084,200,272,132,825,422,290,420
400960,37,90,45,145,54,112,62
5093,6582,12823,6052,15273,7611,8477,11118
100133985,9,35,18,20,2,21,127
54980,353,536,279,673,236,360,295
7072,2265,2698,2734,7140,2719,4066,2968
51449,1514,4870,2341,7508,1878,2971,3039
6637,1751,1931,922,1173,1446,1002,3849
84908,933,2294,1881,2396,1587,1685,2003
7039,114,8639,10843,16020,2638,4523,46
119,23,1273,876,3405,238,1086,604
25806,139,222,177,38,21,289,65
525,20,23,29,20,14,58,22
79998,304,856,405,500,236,628,488
113419,1839,4976,2133,3123,1357,3548,2759
55577,1047,1810,689,1678,445,922,1662
84693,197,106,72,229,162,137,232
10199,1376,1433,779,2018,1470,1218,2179
400961,82,15,10,69,24,13,46
27332,2374,3435,2275,4700,2268,3198,2879
23233,1128,2200,1223,2401,561,1408,1927
6697,271,462,383,673,754,377,824
94097,397,3111,2807,5713,942,3585,2316
26056,511,2342,1249,2886,359,675,575
10322,704,1303,766,2240,748,928,1560
84279,463,621,263,906,497,502,1525
10574,7227,13355,8338,13974,8236,8678,13613
150726,338,738,238,681,278,662,300
7840,1169,1340,794,1805,749,998,2024
100874291,7,12,10,10,18,8,48
51002,820,981,445,700,488,481,2156
8446,589,622,432,830,408,378,694
10617,1673,5937,2851,5648,1745,2564,4138
112268419,61,227,124,263,74,113,179
72,5627,4328,5371,18,0,17,29
1716,1235,1790,1430,2031,989,1156,3028
200424,767,2628,1003,3260,773,1640,1063
388962,377,1008,389,659,414,459,1167
100507171,103,488,200,455,117,312,247
55233,4349,4260,7113,10858,5303,3905,5679
10797,2850,2311,1762,3995,2604,1024,2102
57835,114,81,53,122,77,43,61
1639,4820,14546,5033,13868,3793,6579,8123
388963,104,245,365,474,124,212,322
84058,338,832,529,1709,737,653,1300
6242,418,1130,683,2425,785,1494,1122
100532735,684,1357,774,1435,662,918,1531
83444,160,326,144,402,146,221,425
23559,561,1106,674,1147,561,768,1189
7841,985,2621,1494,4220,918,1564,1190
116540,524,947,600,994,459,483,1854
84865,185,223,137,322,84,194,181
64427,316,712,323,780,366,487,532
151534,26,12,10,34,7,2,122
84759,249,239,228,425,199,219,324
3196,3,12,20,86,0,2,16
550,2076,3497,1898,4267,1286,2399,3353
27429,588,1136,679,1363,471,797,1509
84695,1206,1544,623,3251,429,1313,2106
1796,744,814,342,1146,377,642,1028
10505,228,928,549,1202,209,600,435
3099,844,698,796,4406,140,1926,93
56655,394,2,457,350,197,196,1691
6869,13,31,16,19881,298,24,29
84141,967,2402,625,105,2,262,20
9801,1522,2448,1629,3512,1343,2134,3197
6936,1010,1565,1350,2741,1526,1589,1951
1496,9,360,66,6261,1542,148,32
8802,1341,2527,1397,2985,1913,1524,4469
105374836,408,377,202,520,232,223,1524
9168,34224,33226,18314,48943,24471,22168,117219
56888,1689,2532,1418,3230,1945,2329,3058
83439,251,691,139,324,391,401,1572
10618,4444,12251,7565,16709,3436,5766,6185
54884,573,1841,1471,2941,684,1449,852
84173,341,696,295,839,315,456,438
822,495,1746,1061,2076,328,185,1298
100630918,32,36,45,41,29,69,93
4144,3162,5626,5529,8720,4596,5527,5435
2677,1430,2788,1608,3572,860,1712,1853
8673,15,13,5,12,19,5,17
10791,148,362,517,760,136,321,1102
51255,764,1365,559,1472,474,561,2200
129303,205,430,336,588,123,342,244
10713,1674,3006,1703,3646,1955,1896,3497
388969,507,1120,521,1181,960,834,1308
84913,30,160,0,185,29,485,121
8869,576,2348,113,775,384,1689,1733
25885,1923,6874,2199,5214,1708,4255,2528
55037,1295,3007,1453,5151,1621,2578,3209
10989,1861,5802,2886,8116,3617,3219,4860
51318,1045,2000,1159,2685,1422,1810,2551
65055,37,524,307,464,560,237,58
55818,1339,1515,1277,4931,1415,2610,1770
100526767,1840,3125,1602,3113,1144,1890,3030
51652,1848,3148,1594,3127,1148,1892,3067
7844,483,1007,893,1236,659,637,561
64795,1225,1340,2430,3422,3097,1932,2484
400966,237,306,230,409,145,139,184
5343,21,17,17,29,4,29,9
285074,304,524,246,428,288,244,414
102724642,174,407,184,337,119,128,226
112597,962,1591,491,455,233,701,778
730268,298,568,269,492,188,206,347
5342,23,22,21,27,5,24,10
729857,268,386,261,479,164,144,216
51315,1030,905,727,1583,525,1223,2247
55258,0,279,33,294,77,0,1
101928371,73,108,57,237,72,121,102
9451,466,765,369,1589,527,821,753
101928403,17,33,21,24,35,19,57
22934,411,453,525,909,342,309,548
107985911,38,326,91,182,100,319,163
729171,5,131,23,55,112,83,43
4118,2,25,137,64,8,0,575
64969,1115,1705,1288,2383,1585,1291,2222
84874,271,477,559,600,228,275,443
7549,191,283,316,351,167,240,190
150696,1,18,16,35,4,21,7
30818,154,1439,518,100,185,60,133
51011,1039,4609,900,862,561,800,1287
400986,203,306,389,616,317,389,661
150763,55,28,4,66,35,16,57
56910,3855,6275,6338,10414,3813,6666,8460
55654,1331,3759,3484,5069,1338,2577,2188
9391,1949,3900,3690,5261,2369,3153,3838
23020,5903,14248,17014,20342,7612,9950,10420
150771,144,349,207,712,86,34,435
23397,757,1531,1836,1932,1226,963,2171
93082,47,3,21,11,1,10,1
10865,402,760,1422,2304,407,305,1231
55683,1120,2339,2796,2864,1544,1390,1900
81562,527,978,1102,849,430,668,904
26504,264,659,477,448,248,353,242
26505,281,988,1141,1046,776,764,634
200539,39,49,92,72,55,64,55
51239,117,310,296,265,171,96,501
54910,548,846,2095,1498,596,692,765
151313,436,2144,340,329,442,318,901
375248,165,326,346,514,291,487,652
57730,173,281,383,447,256,419,630
1329,1993,3100,3122,3102,2792,1699,6500
10120,1205,2472,3387,2905,1851,1915,2681
728537,14,34,72,43,38,75,37
23505,1467,5341,4602,6626,2628,4911,3351
3631,580,1473,1683,2395,1359,1189,1857
493753,590,799,875,1343,970,1041,1857
25972,561,1051,1170,1567,651,842,1272
11320,27,432,617,952,247,405,1426
343990,16,415,31,55,43,641,140
80705,73,52,85,73,30,80,163
51601,125,108,106,239,117,110,256
129531,503,535,479,542,454,406,794
51263,2189,2861,2457,2337,1996,1884,4240
129530,19,12,23,45,9,23,12
10190,1632,1421,1521,1445,993,745,2575
9669,4716,8284,5855,7345,4851,5237,7495
51455,908,1396,1435,1926,1520,1430,1677
3899,230,2491,3925,756,49,2026,596
164832,167,4452,3971,6834,2151,5535,156
9486,342,1889,1192,1493,524,1433,880
79031,851,1292,1224,955,746,708,1428
4862,588,2023,2379,2715,3914,653,514
6160,6996,10609,4803,5383,6244,4188,15089
11138,312,296,1242,233,326,140,510
100506286,19,12,17,4,5,10,19
55571,1074,1657,1781,2248,1264,1326,1413
284996,636,476,827,542,5,2,306
200407,227,26,5,26,13,50,5
9448,13592,30874,12034,14859,4627,15134,12102
3554,186,39,69,269,25,1,137
389015,26,18,4,3,3,71,33
84804,269,237,332,330,160,275,308
130827,218,110,168,189,159,207,345
101927383,0,142,73,63,4,388,4
284998,8,48,21,40,3,40,75
100506421,43,258,248,1552,408,428,1611
5455,481,2421,1732,10778,2206,4731,2726
102682016,0,23,23,80,17,37,74
64965,630,1045,1029,1211,629,738,1218
101927492,60,106,99,123,68,75,118
9392,607,2168,1331,2087,834,1358,1293
79074,570,707,775,1509,645,704,854
2274,1673,4366,5254,435,35,33,336
8440,1815,2988,1637,1208,1227,2959,1367
80146,1452,2633,1906,1913,616,1812,1354
653489,306,545,421,764,277,263,383
84620,229,89,0,47,0,83,145
285190,258,376,330,631,223,219,293
27233,529,14,1,4,1,12,94
9648,1474,1561,1444,2848,868,1129,1170
644903,22,15,38,47,11,15,22
3987,4975,8302,10189,6693,3569,2665,2736
5903,2553,6290,5414,6732,3241,1996,3901
165055,366,313,478,372,408,473,781
344558,441,1141,780,357,136,616,210
151011,1953,2811,2976,5450,2224,1194,2136
65124,608,717,787,1879,526,437,68
84220,439,522,362,1129,342,462,503
100271835,166,239,232,161,87,62,91
96626,352,497,556,337,193,128,200
4867,175,207,159,450,162,178,398
205251,230,505,435,526,256,157,642
100288695,596,875,921,585,316,211,338
729540,521,633,441,1312,412,558,599
699,970,2677,3155,3061,2595,1789,3715
55289,27,30,63,20,9,7,13
10018,305,746,1091,1371,196,344,343
541471,1809,3488,2318,2181,1036,1889,1841
64682,911,3178,1589,2549,1027,1125,1666
10461,92,603,32,359,197,135,389
84910,655,1335,1630,2139,437,777,466
129804,70,626,165,1956,375,227,716
84524,313,213,277,379,398,414,371
376940,438,539,598,1664,392,676,1243
727851,499,607,434,1291,391,519,578
150465,2162,5788,3084,4211,1503,2986,4279
84172,946,1864,1563,1789,1005,1568,1266
84269,301,635,640,710,312,354,804
6574,4724,9906,3331,8492,2818,3753,1932
284958,52,57,95,81,90,45,177
150468,1039,1547,1981,2008,1640,1209,4275
23550,63,731,297,60,368,51,8
7849,52,298,74,38,15,22,3
654433,556,3799,51,8,32,48,3
150472,696,1147,967,983,705,854,1295
375260,205,335,329,502,185,253,237
11159,371,431,533,526,185,507,213
80255,1035,2615,2332,5184,1768,2426,1984
10096,8409,13341,11364,12538,4586,7363,13262
8886,2836,3425,3593,5250,2318,2757,4644
54520,980,1075,1523,2130,980,1363,1323
51141,438,645,691,2669,475,662,1149
2019,537,534,565,372,7,449,2055
55240,590,6053,5314,7844,1212,1160,213
100874111,44,516,412,661,103,89,20
130355,242,344,324,462,237,198,499
1622,3926,14626,9931,25198,10831,12028,24831
140738,8,28,20,34,8,53,22
80775,187,337,537,344,219,305,154
5775,380,562,1165,1975,1230,879,736
57669,947,1483,1679,3860,962,2267,2434
79134,607,1451,1561,3864,1235,1,1605
5899,1460,2716,3318,2252,1845,1866,4315
3625,0,16,63,5,197,101,398
2736,68,193,406,941,144,248,730
23332,3533,9336,5987,11183,3245,5237,7073
254128,367,425,472,545,417,465,703
84365,1601,1750,1838,2336,1707,2121,2775
7247,3489,4237,5714,6499,4004,3620,7301
2995,68,153,499,991,10,0,207
274,3773,1256,1692,1010,576,477,514
2071,1024,2014,2143,2874,1407,1530,2397
10746,1554,1816,2690,5243,1891,2020,1641
55677,1825,2673,2231,2994,1709,1951,2425
